active_energy,total_energy,active_power_avg,active_power_peak,active_power_p50,active_power_p95,total_power_avg,total_power_peak,total_power_p50,total_power_p95,active_gpu_util_avg,active_gpu_util_peak,active_gpu_util_p50,active_gpu_util_p95,active_mem_util_avg,active_mem_util_peak,active_mem_util_p50,active_mem_util_p95,active_mem_avg,active_mem_peak,active_mem_p50,active_mem_p95,total_mem_avg,total_mem_peak,total_mem_p50,total_mem_p95,total_gpu_util_avg,total_gpu_util_peak,total_gpu_util_p50,total_gpu_util_p95,total_mem_util_avg,total_mem_util_peak,total_mem_util_p50,total_mem_util_p95,In Tokens Total,In Tokens Avg,In Tokens P50,In Tokens P95,In Tokens Max,In Tokens Min,Out Tokens Total,Out Tokens Avg,Out Tokens P50,Out Tokens P95,Out Tokens Max,Out Tokens Min,Latency Total (s),Latency Avg (s),Latency P50 (s),Latency P95 (s),Latency Max (s),Latency Min (s),TTFT Avg (s),TTFT P50 (s),TTFT P95 (s),TTFT Max (s),TTFT Min (s),Throughput (in+out) tok/s,Throughput (out) tok/s,Throughput (in) tok/s,Energy/Tok (in+out) J/1000,Energy/Tok (out) J/1000,Energy/Tok (in) J/1000,Model Name,FrameWork,Hardware type,TP Size,PP Size,EP,Batch Size
158579.1405,158579.1405,807.0185267175574,1089.741,807.2090000000001,911.304,807.0185267175574,1089.741,807.2090000000001,911.304,83.32315521628499,98.5,83.5,88.89999999999998,57.787531806615775,65.0,60.5,63.0,156339.1898854962,156340.625,156338.625,156340.625,156339.1898854962,156340.625,156338.625,156340.625,83.32315521628499,98.5,83.5,88.89999999999998,57.787531806615775,65.0,60.5,63.0,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,195.2981162071228,5.799126017332077,4.892768502235413,13.849778544902797,32.198102712631226,0.36196279525756836,0.045191927909851076,0.03015720844268799,0.12984013557434082,0.4771413803100586,0.023037195205688477,2951.5799291615313,1237.6565872435406,1713.9233419179907,275.1018158067303,656.0664778744953,473.75806032396645,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,32
111221.418,111221.418,886.226438247012,1350.5929999999998,902.73,1051.3715,886.226438247012,1350.5929999999998,902.73,1051.3715,82.16932270916335,97.5,82.5,92.25,53.92430278884462,63.5,57.0,61.0,155963.21464143426,155966.625,155964.625,155966.625,155963.21464143426,155966.625,155964.625,155966.625,82.16932270916335,97.5,82.5,92.25,53.92430278884462,63.5,57.0,61.0,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,124.4393424987793,7.0087875471115115,5.840904593467712,16.839162886142724,39.15092086791992,0.41460347175598145,0.05407416105270386,0.037094950675964355,0.13284921646118164,0.5061264038085938,0.02422165870666504,4632.280984654469,1942.408205848332,2689.8727788061365,192.94602021379575,460.14024127887734,332.27600485172945,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,64
89579.30016019725,89579.30016019725,952.9712765957448,1331.603,989.513,1142.0626,952.9712765957448,1331.603,989.513,1142.0626,78.94946808510639,97.5,79.5,94.5,47.922872340425535,65.0,48.0,61.0,156972.86968085106,157034.625,157028.625,157034.625,156972.86968085106,157034.625,157028.625,157034.625,78.94946808510639,97.5,79.5,94.5,47.922872340425535,65.0,48.0,61.0,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,92.83356070518494,9.814589765310288,8.306333303451538,22.89466167688369,50.35314917564392,0.6029276847839355,0.07184601879119873,0.048750877380371094,0.13925986289978023,0.5469236373901367,0.028589725494384766,6209.370788120646,2603.7135510466305,3605.6572370740155,155.40144848222573,370.60344608541254,267.61978501878326,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,128
78164.88255403828,78164.88255403828,989.4288924050632,1342.829,1035.7955000000002,1285.82645,989.4288924050632,1342.829,1035.7955000000002,1285.82645,75.49367088607595,100.0,76.0,94.15,43.75949367088607,65.5,42.25,62.575,156546.05537974683,158104.625,156664.625,156672.625,156546.05537974683,158104.625,156664.625,156672.625,75.49367088607595,100.0,76.0,94.15,43.75949367088607,65.5,42.25,62.575,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,78.18754386901855,15.14623694896698,12.851856112480164,35.36159784793853,61.046775102615356,0.991713285446167,0.10340015125274658,0.08263206481933594,0.263614296913147,0.7305731773376465,0.040634870529174805,7372.504256760658,3091.4387131142157,4281.065543646442,135.5998087461935,323.3802316560133,233.51900525814634,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,
370218.82000000007,370218.82000000007,970.4294102228048,1346.024,959.411,1066.1589,970.4294102228048,1346.024,959.411,1066.1589,78.1343381389253,98.0,78.5,83.725,26.90694626474443,28.5,27.25,28.0,309043.7742463958,309045.25,309045.25,309045.25,309043.7742463958,309045.25,309045.25,309045.25,78.1343381389253,98.0,78.5,83.725,26.90694626474443,28.5,27.25,28.0,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,380.37878012657166,5.877158299207688,4.9355247020721436,14.080683791637409,32.67188882827759,0.37595510482788086,0.040693490028381345,0.03055119514465332,0.08614047765731805,0.3753690719604492,0.024652481079101562,1515.4315385526745,635.4507996465259,879.9807389061488,642.2526273424029,1531.6526279208317,1106.035443915322,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,16
220349.5245503104,220349.5245503104,1064.4904565217391,1510.33,1053.9355,1201.43995,1064.4904565217391,1510.33,1053.9355,1201.43995,77.625,97.5,77.25,86.33749999999999,27.870772946859905,30.0,28.5,29.58749999999999,308531.77173913043,308533.25,308533.25,308533.25,308531.77173913043,308533.25,308533.25,308533.25,77.625,97.5,77.25,86.33749999999999,27.870772946859905,30.0,28.5,29.58749999999999,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,206.19378542900085,6.127548575162888,5.1634358167648315,14.557414066791523,33.66823387145996,0.38384127616882324,0.04353851222991943,0.031116962432861328,0.10097241401672363,0.38109898567199707,0.024161815643310547,2795.612868742284,1172.2564746415658,1623.356394100718,382.2605805833592,911.620128708175,658.2982037556401,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,32
151833.43054249312,151833.43054249312,1159.033820610687,2009.155,1162.062,1383.2291999999998,1159.033820610687,2009.155,1162.062,1383.2291999999998,76.6135496183206,97.0,76.0,86.17499999999998,26.782442748091604,29.75,27.5,29.25,307951.76908396947,307957.25,307957.25,307957.25,307951.76908396947,307957.25,307957.25,307957.25,76.6135496183206,97.0,76.0,86.17499999999998,26.782442748091604,29.75,27.5,29.25,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,130.00036931037903,7.282909832239151,5.995230436325073,17.30415221452712,39.90885877609253,0.43361353874206543,0.050831791400909425,0.03735947608947754,0.10306754112243652,0.40805673599243164,0.026169300079345703,4434.125864856124,1859.3177948818495,2574.808069974275,263.3994124996845,628.1584304564652,453.60512939685935,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,64
116670.95970685197,116670.95970685197,1282.098043956044,2071.459,1318.6115,1580.3944,1282.098043956044,2071.459,1318.6115,1580.3944,76.29945054945055,97.5,77.25,89.96249999999999,26.0,30.75,26.75,29.5,309713.8324175824,309795.25,309789.25,309795.25,309713.8324175824,309795.25,309789.25,309795.25,76.29945054945055,97.5,77.25,89.96249999999999,26.0,30.75,26.75,29.5,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,90.18474173545837,9.308969481229783,7.833505868911743,21.885498297214507,48.33174014091492,0.588139533996582,0.06368228101730347,0.04881155490875244,0.10861754417419434,0.42243075370788574,0.028087854385375977,6391.7464186002,2680.1873060636035,3711.559112536596,202.39984127842362,482.6858397880617,348.5566096056236,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,128
101267.85473369647,101267.85473369647,1350.2380533333333,2074.689,1394.358,1942.8873999999992,1350.2380533333333,2074.689,1394.358,1942.8873999999992,73.925,97.25,74.5,91.82499999999997,24.905,32.0,25.25,30.0,305325.06333333335,308411.25,305357.25,305365.25,305325.06333333335,308411.25,305357.25,305365.25,73.925,97.25,74.5,91.82499999999997,24.905,32.0,25.25,30.0,334726,334.726,129.5,1246.0,6719,20,241712,241.712,203.0,572.5499999999995,1317,16,74.11781430244446,14.143793123245239,12.018214344978333,33.07049708366394,56.543471336364746,0.9803621768951416,0.08959088778495788,0.08241081237792969,0.2067404270172119,0.566788911819458,0.03867959976196289,7777.320546013304,3261.186292052168,4516.134253961136,175.67865882141092,418.9608076293129,302.5395539447084,Qwen/QwQ-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,
222409.42200000002,320873.9055,461.90949532710283,626.046,456.748,510.36600000000004,666.4047881619938,830.6300000000001,661.172,714.7575,93.75077881619937,100.0,94.0,96.0,83.95119418483904,92.0,86.0,88.0,78143.3125,78143.3125,78143.3125,78143.3125,79593.0625,79593.0625,79593.0625,79593.0625,23.437694704049843,25.0,23.5,24.0,20.98779854620976,23.0,21.5,22.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,480.62333512306213,7.437741377592086,6.30692183971405,17.85576087236404,41.40136408805847,0.47136569023132324,0.058799306631088254,0.03672599792480469,0.16099756956100456,0.7993249893188477,0.029690265655517578,1195.1937370101202,502.913575634255,692.2801613758652,558.5875333804519,1327.5050700834051,964.378814700384,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,16
140235.64750000002,198130.88919518638,494.658368606702,692.289,492.058,559.0861,698.8743880070547,896.7959999999999,696.2280000000001,763.1030000000001,92.15343915343915,100.0,93.0,96.0,78.88359788359789,91.0,84.0,88.0,78143.3125,78143.3125,78143.3125,78143.3125,79593.0625,79593.0625,79593.0625,79593.0625,23.038359788359788,25.0,23.25,24.0,19.72089947089947,22.75,21.0,22.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,282.43307423591614,8.431753705978393,7.086029410362244,19.85351910591123,47.340160608291626,0.5122387409210205,0.06662330508232117,0.04027402400970459,0.21018290519714355,0.8136067390441895,0.031145811080932617,2033.8906891626027,855.8204475659184,1178.0702415966844,344.91257402049723,819.6981912159363,595.4776278234534,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,32
98488.4845,135524.33000000002,542.6362782369147,693.669,552.188,619.2917,746.6905234159779,898.426,756.1200000000001,823.2154,89.76584022038567,100.0,89.0,97.0,73.56473829201101,91.0,80.0,88.0,78143.26291322314,78143.3125,78143.3125,78143.3125,79593.01291322314,79593.0625,79593.0625,79593.0625,22.441460055096417,25.0,22.25,24.25,18.391184573002754,22.75,20.0,22.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,180.5495662689209,10.23176119542122,8.546042799949646,24.492257785797115,57.472485065460205,0.6030950546264648,0.08150533080101013,0.05039048194885254,0.22182073593139645,0.8577859401702881,0.034728288650512695,3181.6083077397097,1338.7570238744315,1842.8512838652782,235.92507807631117,560.685154233137,407.3151181452607,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,64
85841.33499999999,116256.74003254794,576.1163422818792,693.368,593.898,668.65925,780.246577181208,897.833,798.164,872.93215,89.02013422818791,100.0,89.0,100.0,68.9496644295302,92.0,76.5,89.0,78459.54739932886,78481.3125,78481.3125,78481.3125,79909.29739932886,79931.0625,79931.0625,79931.0625,22.25503355704698,25.0,22.25,25.0,17.23741610738255,23.0,19.125,22.25,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,147.80698990821838,12.463658110618592,10.250952363014221,29.50665224790572,68.28646421432495,0.6660556793212891,0.15917971801757813,0.1499474048614502,0.29123765230178783,0.8719687461853027,0.039243459701538086,3886.4061865863086,1635.321848784638,2251.0843378016707,202.38344265620995,480.97214880745656,349.40683935895584,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,128
88778.5075,120316.29517901325,574.6181715210356,697.544,589.079,664.4281999999998,778.7462459546925,901.8319999999999,793.2269999999999,868.8413999999999,88.99029126213593,100.0,89.0,100.0,70.14886731391586,92.0,77.0,89.0,78340.97593042071,78389.3125,78389.3125,78389.3125,79790.72593042071,79839.0625,79839.0625,79839.0625,22.24757281553398,25.0,22.25,25.0,17.537216828478964,23.0,19.25,22.25,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,153.588552236557,12.44331051683426,10.187938332557678,29.34247379302978,68.01285171508789,0.7938580513000488,0.1679689826965332,0.1523454189300537,0.31810479164123523,0.9758532047271729,0.03767657279968262,3740.1094784411466,1573.763125442548,2166.3463529985984,209.45044579051742,497.76715752223,361.6077348298998,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,1,1,1,
266781.101,266781.101,661.9878436724566,967.055,652.2075,745.43275,661.9878436724566,967.055,652.2075,745.43275,80.20099255583126,98.0,80.0,84.375,50.41563275434243,55.0,51.0,52.5,156344.41408188586,156344.625,156344.625,156344.625,156344.41408188586,156344.625,156344.625,156344.625,80.20099255583126,98.0,80.0,84.375,50.41563275434243,55.0,51.0,52.5,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,401.9010224342346,6.216245947599411,5.216134309768677,14.800152122974383,34.3050103187561,0.3977329730987549,0.043527103185653684,0.030923843383789062,0.10641748905181884,0.4996469020843506,0.025837182998657227,1429.3021613151,601.4217095940649,827.880451721035,464.42105327293814,1103.714755576885,801.8041902346075,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,16
163923.4095,163923.4095,751.942245412844,1104.0,743.9834999999999,860.92975,751.942245412844,1104.0,743.9834999999999,860.92975,81.46559633027523,98.5,81.5,89.0,52.043577981651374,57.0,53.5,56.0,156345.0378440367,156346.625,156344.625,156346.625,156345.0378440367,156346.625,156344.625,156346.625,81.46559633027523,98.5,81.5,89.0,52.043577981651374,57.0,53.5,56.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,217.15775227546692,6.4580813987255095,5.466710686683655,15.398841524124135,35.79619073867798,0.4049713611602783,0.04747985577583313,0.03191578388214111,0.13490011692047119,0.5085768699645996,0.02550053596496582,2645.25670385149,1113.0710161955708,1532.185687655919,285.3631018491117,678.17654688224,492.66786935797023,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,32
114807.59055264354,114807.59055264354,838.0116094890511,1324.865,849.721,1014.4489999999997,838.0116094890511,1324.865,849.721,1014.4489999999997,80.67518248175182,100.0,81.0,91.0,49.7007299270073,57.0,52.5,56.0,155970.50091240875,155974.625,155972.625,155974.625,155970.50091240875,155974.625,155972.625,155974.625,80.67518248175182,100.0,81.0,91.0,49.7007299270073,57.0,52.5,56.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,136.01505732536316,7.639209601163864,6.34182333946228,18.41872262954712,42.452112674713135,0.45717525482177734,0.05657887172698975,0.03897440433502197,0.13705158233642578,0.53562331199646,0.027255773544311523,4223.341233653862,1777.0973651968397,2446.243868457022,199.8607170010402,474.9767928470392,345.05145540968704,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,64
91103.746,91103.746,924.9111269035533,1317.433,973.777,1132.5756,924.9111269035533,1317.433,973.777,1132.5756,79.44923857868021,100.0,79.0,92.5,46.28934010152284,57.5,48.5,56.0,157452.8483502538,157534.625,157524.625,157534.625,157452.8483502538,157534.625,157524.625,157534.625,79.44923857868021,100.0,79.0,92.5,46.28934010152284,57.5,48.5,56.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,97.51654410362244,10.207355615854263,8.67129111289978,23.690838348865498,52.68308877944946,0.6252350807189941,0.07366240239143372,0.05026507377624512,0.14207713603973388,0.601811408996582,0.03081822395324707,5890.672247260877,2478.6768462913683,3411.9954009695084,158.5963080436879,376.91031475474944,273.8101200387105,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,128
80460.00899999999,80460.00899999999,969.397698795181,1334.598,1026.6405,1282.725,969.397698795181,1334.598,1026.6405,1282.725,76.96987951807229,98.0,78.75,95.375,41.86144578313253,56.5,41.0,54.875,155990.44427710844,158480.625,156068.625,156080.625,155990.44427710844,158480.625,156068.625,156080.625,76.96987951807229,98.0,78.75,95.375,41.86144578313253,56.5,41.0,54.875,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,81.930006980896,15.60628405380249,13.35153877735138,36.45390207767486,62.799930572509766,0.9528436660766602,0.10774178218841553,0.09404134750366211,0.2732183218002319,0.77596116065979,0.04231882095336914,7011.32614493667,2950.2255511385606,4061.1005937981095,140.06735104571771,332.87552541868,241.82062417725092,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,2,1,1,
394527.8191119053,394527.8191119053,934.9000450236967,1346.149,921.6579999999999,1039.6254999999996,934.9000450236967,1346.149,921.6579999999999,1039.6254999999996,78.5468009478673,97.5,78.25,82.96249999999998,24.411729857819907,27.75,24.5,25.25,309306.55331753555,309309.25,309309.25,309309.25,309306.55331753555,309309.25,309309.25,309309.25,78.5468009478673,97.5,78.25,82.96249999999998,24.411729857819907,27.75,24.5,25.25,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,421.11171865463257,6.514032634735107,5.476819157600403,15.548272740840897,36.02875232696533,0.42070484161376953,0.04275252103805542,0.032887935638427734,0.08815407752990721,0.3864717483520508,0.027135848999023438,1364.0988235502307,573.9854515856774,790.1133719645533,686.8066164005606,1632.2227242003098,1185.743882689977,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,16
238098.64620389033,238098.64620389033,1000.414474789916,1513.645,986.0825,1139.08075,1000.414474789916,1513.645,986.0825,1139.08075,77.09086134453781,96.75,76.875,84.5625,24.132878151260503,27.0,24.5,25.5,308794.8676470588,308797.25,308797.25,308797.25,308794.8676470588,308797.25,308797.25,308797.25,77.09086134453781,96.75,76.875,84.5625,24.132878151260503,27.0,24.5,25.5,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,237.14729070663452,7.044805399656296,5.931199669837952,16.677304029464704,38.528395652770996,0.44767260551452637,0.04645147466659546,0.03424072265625,0.10346436500549316,0.3941211700439453,0.028207778930664062,2422.2836292513853,1019.2484142650919,1403.0352149862936,414.4897207425176,985.0509954155785,715.5997613768997,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,32
157236.48373338103,157236.48373338103,1119.1208683274021,1994.531,1119.722,1360.443,1119.1208683274021,1994.531,1119.722,1360.443,76.06494661921708,97.0,76.25,86.0,24.773131672597867,28.0,25.25,27.0,308043.9475088968,308049.25,308049.25,308049.25,308043.9475088968,308049.25,308049.25,308049.25,76.06494661921708,97.0,76.25,86.0,24.773131672597867,28.0,25.25,27.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,139.4388129711151,7.787907672166824,6.385586977005005,18.565552937984464,42.836395502090454,0.4760439395904541,0.05284942865371704,0.03985559940338135,0.10534238815307617,0.4232513904571533,0.028520822525024414,4119.642069235023,1733.4628346991944,2386.1792345358285,273.72228810312174,650.5116987711865,472.5704746048732,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,64
120903.0851901996,120903.0851901996,1227.4424873096445,2040.5769999999998,1277.838,1514.8594,1227.4424873096445,2040.5769999999998,1277.838,1514.8594,76.3527918781726,97.25,75.75,88.55,24.083756345177665,28.5,24.5,27.0,309974.0317258883,310057.25,310051.25,310057.25,309974.0317258883,310057.25,310051.25,310057.25,76.3527918781726,97.25,75.75,88.55,24.083756345177665,28.5,24.5,27.0,332726,332.726,127.5,1244.0,6717,18,241712,241.712,203.0,572.5499999999995,1317,16,97.70145392417908,9.983690894126893,8.401864409446716,23.410831618309018,52.057926654815674,0.6282434463500977,0.06606294178962707,0.04994392395019531,0.10977053642272949,0.4595456123352051,0.03163552284240723,5879.523558019831,2473.9857012525104,3405.537856767321,210.47194856572793,500.19479872823695,363.3713181121993,Qwen/Qwen3-32B,vLLM,NVIDIA H100 80GB HBM3,4,1,1,128
164486.6115,235575.83721133208,472.66267672413795,606.308,471.405,520.7837499999999,676.9420603448276,810.5889999999999,675.5450000000001,725.08925,90.9396551724138,100.0,91.0,94.0,83.63505747126437,94.0,87.0,89.0,78121.3125,78121.3125,78121.3125,78121.3125,79571.0625,79571.0625,79571.0625,79571.0625,22.73491379310345,25.0,22.75,23.5,20.908764367816094,23.5,21.75,22.25,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,347.09561371803284,5.377764261007309,4.541610479354858,12.945499384403224,29.759344339370728,0.3387491703033447,0.048028813123703,0.031501173973083496,0.11891710758209227,0.49597764015197754,0.023077726364135742,2112.178809022822,696.3844844099862,1415.7943246128357,321.3297503455496,974.613743675664,479.3816994386265,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,1,1,1,16
106419.81099999999,148556.82709744785,515.3501743341403,683.325,518.558,571.6722,719.4035205811138,888.1930000000001,722.8119999999999,775.8048000000001,88.45520581113801,100.0,89.0,95.0,78.227602905569,94.0,84.0,91.0,78122.0292070218,78123.3125,78121.3125,78123.3125,79571.7792070218,79573.0625,79571.0625,79573.0625,22.113801452784504,25.0,22.25,23.75,19.55690072639225,23.5,21.0,22.75,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,205.19201588630676,6.142846032142639,5.182684302330017,14.726419496536245,34.41684651374817,0.39046144485473633,0.057757540225982666,0.036255478858947754,0.1598092198371887,0.738755464553833,0.02452874183654785,3572.887555265372,1177.9795571282282,2394.907998137144,202.63422908066238,614.6026142576613,302.3036024416133,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,1,1,1,32
76629.76749999999,104798.25801627943,555.288170289855,696.51,570.0889999999999,625.19275,759.4076666666667,900.958,774.3944999999999,829.06525,85.3695652173913,100.0,85.0,95.25,70.84782608695652,94.0,74.0,91.25,78122.28351449275,78123.3125,78121.3125,78123.3125,79572.03351449275,79573.0625,79571.0625,79573.0625,21.342391304347824,25.0,21.25,23.8125,17.71195652173913,23.5,18.5,22.8125,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,136.79859256744385,7.818798966884613,6.516532063484192,18.733587157726287,43.67402529716492,0.45802760124206543,0.07737571740150452,0.04335522651672363,0.3559150695800781,0.7418103218078613,0.027124643325805664,5359.177943578304,1766.9187632967219,3592.2591802815823,142.9467405641026,433.5666330851568,213.2577246493387,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,1,1,1,64
62868.712499999994,84430.48464650869,595.9119668246445,694.199,627.489,676.4805,800.288952606635,899.113,831.674,880.8195000000001,82.86729857819905,100.0,84.0,100.0,62.85781990521327,94.0,62.0,92.0,78121.59686018957,78123.3125,78121.3125,78123.3125,79571.34686018957,79573.0625,79571.0625,79573.0625,20.716824644549764,25.0,21.0,25.0,15.714454976303317,23.5,15.5,23.0,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,104.57464003562927,11.272469344854354,9.646068572998047,26.2466360092163,57.01624369621277,0.6838648319244385,0.11434666347503662,0.06437230110168457,0.371584415435791,0.7478036880493164,0.034763336181640625,7010.57158552225,2311.3825676822516,4699.189017839997,115.16472518647316,349.30199843825994,171.8106139126701,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,1,1,1,128
56336.2175,75430.8385,602.5263903743315,702.707,641.378,690.3491,806.7469358288771,907.5150000000001,845.4360000000001,894.8554999999999,81.03743315508021,100.0,83.0,100.0,57.05347593582888,94.0,54.0,90.39999999999998,78121.6868315508,78123.3125,78121.3125,78123.3125,79571.4368315508,79573.0625,79571.0625,79573.0625,20.259358288770052,25.0,20.75,25.0,14.26336898395722,23.5,13.5,22.599999999999994,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,92.20820093154907,18.33099946475029,15.440210461616516,42.79776071310043,74.86501812934875,1.303389072418213,0.1900575408935547,0.1299363374710083,0.3773472309112549,0.7630658149719238,0.04950308799743652,7950.789545761108,2621.3720423786963,5329.417503382411,102.8890432502919,312.069067733501,153.49691198495776,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,1,1,1,
185195.8775,185195.8775,774.8781485355648,941.264,772.693,850.4110000000001,774.8781485355648,941.264,772.693,850.4110000000001,82.0407949790795,98.5,82.5,86.07499999999999,61.46234309623431,66.5,64.0,65.5,156950.48692468618,156950.625,156950.625,156950.625,156950.48692468618,156950.625,156950.625,156950.625,82.0407949790795,98.5,82.5,86.07499999999999,61.46234309623431,66.5,64.0,65.5,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,237.68495917320251,3.6792087070941926,3.1002789735794067,8.898908078670498,20.199309587478638,0.23056340217590332,0.03340421795845032,0.024020671844482422,0.07513126134872426,0.3102879524230957,0.016899824142456055,3084.4526407990547,1016.9427667649048,2067.50987403415,252.61056391244094,766.1840434070299,376.8617169567128,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,2,1,1,16
120716.878,120716.878,832.5301931034483,1145.497,839.9855,928.2780000000001,832.5301931034483,1145.497,839.9855,928.2780000000001,79.96206896551725,100.0,80.5,86.5,56.46206896551724,67.0,58.5,65.0,156952.1629310345,156952.625,156952.625,156952.625,156952.1629310345,156952.625,156952.625,156952.625,79.96206896551725,100.0,80.5,86.5,56.46206896551724,67.0,58.5,65.0,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,143.83032703399658,4.305182002544403,3.6385021209716797,10.301499545574186,23.802599906921387,0.28162217140197754,0.03938286781311035,0.026752829551696777,0.09857180118560785,0.43319058418273926,0.01814413070678711,5097.172586047959,1680.5357047048049,3416.636881343154,164.66002935367356,499.42443072747733,245.65109398147393,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,2,1,1,32
88801.958,88801.958,901.5427208121826,1365.164,917.2760000000001,1035.0941999999998,901.5427208121826,1365.164,917.2760000000001,1035.0941999999998,76.65228426395939,100.0,76.0,88.19999999999999,51.52791878172589,66.0,53.0,64.5,156952.44225888324,156952.625,156952.625,156952.625,156952.44225888324,156952.625,156952.625,156952.625,76.65228426395939,100.0,76.0,88.19999999999999,51.52791878172589,66.0,53.0,64.5,491416,491.416,284.0,1336.1499999999999,5034,187,241712,241.712,203.0,572.5499999999995,1317,16,97.15798830986023,5.561990478277206,4.622304439544678,13.404761779308318,31.010148286819458,0.328906774520874,0.051545291662216185,0.03194010257720947,0.21577838659286497,0.44240570068359375,0.020218610763549805,7545.73054417181,2487.8242561910834,5057.906287980727,121.12749478945014,367.38746111074335,180.70628143975776,mistralai/Mistral-Small-3.1-24B-Instruct-2503,vLLM,NVIDIA H100 80GB HBM3,2,1,1,64
